utt_id,dataset,speaker,accent,cefr,condition,mode,chunk_ms,left_ctx_ms,ref_text,hyp_text,duration_s,wer,cer,n_ref_words,substitutions,deletions,insertions,proc_time_s,rtf,mean_chunk_proc_s,algorithmic_latency_ms
l2arctic_ASI_arctic_a0053,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,Suddenly his fingers closed tightly over the handkerchief,Suddenly his... closed. tightly. over the hanker,3.111,0.25,0.24561403508771928,8,1,1,0,1.0928,0.3512,0.2186,640.0
l2arctic_ASI_arctic_a0054,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,There was nothing on the rock,There was nothing. on the wrong.,1.663,0.16666666666666666,0.10344827586206896,6,1,0,0,0.4523,0.272,0.1508,640.0
l2arctic_ASI_arctic_a0058,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,I came for information more out of curiosity than anything else,I came for it. information more out of it. of curiosity than anything else. else.,4.172,0.36363636363636365,0.2222222222222222,11,0,0,4,1.1117,0.2665,0.1588,640.0
l2arctic_ASI_arctic_a0059,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,His immaculate appearance was gone,His imagine appear as gone.,2.103,0.6,0.3235294117647059,5,3,0,0,0.8821,0.4195,0.2205,640.0
l2arctic_ASI_arctic_a0060,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,Anyway no one saw her like that,Anyway. no one saw - her like that.,2.284,0.0,0.0,7,0,0,0,0.6137,0.2687,0.1534,640.0
l2arctic_ASI_arctic_a0062,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,The men stared into each other's face,The men stared. into each other. other's face.,2.203,0.14285714285714285,0.16216216216216217,7,0,0,1,0.6244,0.2835,0.1561,640.0
l2arctic_ASI_arctic_a0063,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,Yes it was a man who asked a stranger,Yes. it was a man who - asked. a stranger.,2.879,0.0,0.0,9,0,0,0,0.8525,0.2961,0.1705,640.0
l2arctic_ASI_arctic_a0064,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,The fourth and fifth days passed without any developments,The fourth and 5th days by without any development.,3.028,0.3333333333333333,0.17543859649122806,9,3,0,0,1.1978,0.3956,0.2395,640.0
l2arctic_ASI_arctic_a0065,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,They closed now until his fingers were like cords of steel,the closed now until its fingers were like cords of steel.,3.186,0.18181818181818182,0.05172413793103448,11,2,0,0,0.8181,0.2568,0.1636,640.0
l2arctic_ASI_arctic_a0067,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,Surely I will excuse you she cried,"surely I will excuse you, she - cried.",2.53,0.0,0.0,7,0,0,0,0.6531,0.2581,0.1633,640.0
l2arctic_ASI_arctic_a0071,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,What was the object of your little sensation,What was the o - of your life? sensei?,2.28,0.375,0.2727272727272727,8,3,0,0,0.8284,0.3632,0.2071,640.0
l2arctic_ASI_arctic_a0073,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,The promoter's eyes were heavy with little puffy bags under them,The promoter eyes were. heavy. with little power. bags. under them.,3.794,0.18181818181818182,0.09375,11,2,0,0,1.1324,0.2985,0.1887,640.0
l2arctic_ASI_arctic_a0075,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,There has been a change she interrupted him,There has been. a change here. she interrupted him.,2.069,0.125,0.11627906976744186,8,0,0,1,0.7855,0.3797,0.1964,640.0
l2arctic_ASI_arctic_a0076,l2arctic,ASI,Hindi,,stream_640ms,streaming,640.0,2000.0,The gray eyes faltered the flush deepened,Agree? ice faltered. the flood deepened.,2.807,0.5714285714285714,0.2926829268292683,7,3,1,0,1.0931,0.3894,0.2186,640.0
l2arctic_BWC_arctic_a0003,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,For the twentieth time that evening the two men shook hands,for that. 2020 -time day. the two men should hands.,4.635,0.45454545454545453,0.4067796610169492,11,4,1,0,1.3292,0.2867,0.1661,640.0
l2arctic_BWC_arctic_a0005,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Will we ever forget it,Will we? ever forget it?,2.074,0.0,0.0,5,0,0,0,0.6092,0.2937,0.1523,640.0
l2arctic_BWC_arctic_a0006,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,God bless 'em I hope I will go on seeing them forever,I'll pla - them. I hope I will go on seeing them for a while.,5.064,0.5,0.3269230769230769,12,4,0,2,1.7755,0.3506,0.2219,640.0
l2arctic_BWC_arctic_a0007,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,And you always want to see it in the superlative degree,and you are want to see it. in the superlatic degree.,4.028,0.18181818181818182,0.12727272727272726,11,2,0,0,1.1173,0.2774,0.1596,640.0
l2arctic_BWC_arctic_a0008,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Gad your letter came just in time,God. you're la - came just in time.,3.235,0.42857142857142855,0.24242424242424243,7,3,0,0,0.9969,0.3082,0.1661,640.0
l2arctic_BWC_arctic_a0010,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I'm playing a single hand in what looks like a losing game,I'm playing. a single half. in words looks like a lost game.,3.971,0.25,0.15517241379310345,12,3,0,0,1.1411,0.2873,0.163,640.0
l2arctic_BWC_arctic_a0011,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,If I ever needed a fighter in my life I need one now,If I - need it up. fighter in my life I need one now,4.726,0.23076923076923078,0.19230769230769232,13,3,0,0,1.2733,0.2694,0.1592,640.0
l2arctic_BWC_arctic_a0013,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,He was a head shorter than his companion of almost delicate physique,U .S. a hand shot. than his compa - of all delicate facts.,5.787,0.5833333333333334,0.36764705882352944,12,7,0,0,1.5929,0.2752,0.1593,640.0
l2arctic_BWC_arctic_a0018,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,There was a change now,There was a - change now.,1.75,0.0,0.0,5,0,0,0,0.4731,0.2704,0.1577,640.0
l2arctic_BWC_arctic_a0019,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I followed the line of the proposed railroad looking for chances,I follow the law. of the proper railroad. looking for chance.,5.99,0.36363636363636365,0.140625,11,4,0,0,2.003,0.3344,0.2003,640.0
l2arctic_BWC_arctic_a0020,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Clubs and balls and cities grew to be only memories,tops and balls. and cities. grew to be only...,5.242,0.2,0.2549019607843137,10,1,1,0,2.0115,0.3837,0.2235,640.0
l2arctic_BWC_arctic_a0021,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,It fairly clubbed me into recognizing it,It f - re - -clapped me in right it.,4.298,0.7142857142857143,0.45,7,4,0,1,1.1318,0.2633,0.1617,640.0
l2arctic_BWC_arctic_a0022,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Hardly were our plans made public before we were met by powerful opposition,Hardly or our plans. made. public before. before we were made. by powerful opposition.,7.846,0.23076923076923078,0.17333333333333334,13,2,0,1,2.022,0.2577,0.1555,640.0
l2arctic_BWC_arctic_a0023,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination. of. connect. capital quick. organized and petite for the same privilege.,8.004,0.3076923076923077,0.14444444444444443,13,4,0,0,2.434,0.3041,0.1872,640.0
l2arctic_BWC_arctic_a0024,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,It was my reports from the north which chiefly induced people to buy,It was my report. from the North. which chiefly induce the people. to buy.,6.081,0.23076923076923078,0.07352941176470588,13,2,0,1,1.5523,0.2553,0.1552,640.0
l2arctic_BWC_arctic_a0025,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I was about to do this when cooler judgment prevailed,I was a to do this one. cooler segment. preview.,4.675,0.4,0.24528301886792453,10,4,0,0,1.2568,0.2688,0.1571,640.0
l2arctic_BWC_arctic_a0026,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,It occurred to me that there would have to be an accounting,It's a to me that there were have to be. an...,5.146,0.3333333333333333,0.4067796610169492,12,3,1,0,1.7833,0.3465,0.198,640.0
l2arctic_BWC_arctic_a0027,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm. in my favor.,6.979,0.0,0.0,12,0,0,0,1.9815,0.2839,0.1801,640.0
l2arctic_BWC_arctic_a0028,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Robbery bribery fraud,Robbery private fraud. fraud.,2.591,0.6666666666666666,0.42857142857142855,3,1,0,1,1.1275,0.4352,0.2255,640.0
l2arctic_BWC_arctic_a0029,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Their forces were already moving into the north country,year for says what are moving into the North. country.,4.488,0.5555555555555556,0.2545454545454545,9,4,0,1,1.2072,0.269,0.1509,640.0
l2arctic_BWC_arctic_a0030,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I had faith in them,I had. faith. in them.,2.145,0.0,0.0,5,0,0,0,0.5984,0.279,0.1496,640.0
l2arctic_BWC_arctic_a0031,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,They were three hundred yards apart,There was three yards. apart.,2.912,0.5,0.37142857142857144,6,2,1,0,0.7563,0.2597,0.1513,640.0
l2arctic_BWC_arctic_a0032,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Since then some mysterious force has been fighting us at every step,"since then, so missed force. has been fired. us. at... death.",6.541,0.4166666666666667,0.34328358208955223,12,4,1,0,1.6983,0.2596,0.1544,640.0
l2arctic_BWC_arctic_a0036,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,She turned in at the hotel,She turned. in. and added. hotel.,2.704,0.3333333333333333,0.23076923076923078,6,2,0,0,0.7489,0.2769,0.1498,640.0
l2arctic_BWC_arctic_a0037,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I was the only one who remained sitting,I was the only one. who reminded me.,3.336,0.25,0.23076923076923078,8,2,0,0,0.9208,0.276,0.1535,640.0
l2arctic_BWC_arctic_a0038,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,We will have to watch our chances,We will have to watch. our chances.,2.774,0.0,0.0,7,0,0,0,0.7811,0.2816,0.1562,640.0
l2arctic_BWC_arctic_a0039,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The ship should be in within a week or ten days,the sheepsh - be eaten. with a week or. ten days.,4.079,0.36363636363636365,0.2765957446808511,11,3,1,0,1.1196,0.2745,0.1599,640.0
l2arctic_BWC_arctic_a0040,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I suppose you wonder why she is coming up here,I survived. you want - why she's come up here,3.455,0.5,0.30434782608695654,10,4,1,0,1.1217,0.3246,0.1869,640.0
l2arctic_BWC_arctic_a0041,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Meanwhile I will go out to breathe a spell,Meanwhile I will go out to breathe a spot,3.495,0.1111111111111111,0.07142857142857142,9,1,0,0,1.1929,0.3413,0.1988,640.0
l2arctic_BWC_arctic_a0042,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,How could he explain his possession of the sketch,How would she ex - his process? of the...,3.818,0.5555555555555556,0.40816326530612246,9,4,1,0,1.1612,0.3041,0.1935,640.0
l2arctic_BWC_arctic_a0045,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,He moved away as quietly as he had come,he moved away as quick as he could. as he could. had come.,2.718,0.5555555555555556,0.46153846153846156,9,1,0,4,0.8087,0.2976,0.1617,640.0
l2arctic_BWC_arctic_a0046,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The girl faced him her eyes shining with sudden fear,The girl. faced him. her... she knew with shoulder. -fear.,5.099,0.3,0.25,10,3,0,0,1.2866,0.2523,0.1608,640.0
l2arctic_BWC_arctic_a0047,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Close beside him gleamed the white fangs of the wolf dog,close beside him. gleam. wa - frong of the dove.,6.031,0.5454545454545454,0.35714285714285715,11,4,2,0,1.5478,0.2567,0.1548,640.0
l2arctic_BWC_arctic_a0048,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,He looked at the handkerchief more closely,He looks at the hunkers. more closely.,3.455,0.2857142857142857,0.21428571428571427,7,2,0,0,0.9304,0.2693,0.1551,640.0
l2arctic_BWC_arctic_a0051,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The lace was of a delicate ivory color faintly tinted with yellow,the face was... delicate emote. color. frankly. tinted. with yellow.,7.053,0.4166666666666667,0.2,12,3,2,0,2.9886,0.4237,0.249,640.0
l2arctic_BWC_arctic_a0052,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,It was a curious coincidence,It was a curio - coincidence.,3.054,0.2,0.07142857142857142,5,1,0,0,0.763,0.2499,0.1526,640.0
l2arctic_BWC_arctic_a0053,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Suddenly his fingers closed tightly over the handkerchief,suddenly he finger closed. tightly. over the hank.,5.108,0.375,0.19298245614035087,8,3,0,0,2.0922,0.4096,0.2615,640.0
l2arctic_BWC_arctic_a0054,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,There was nothing on the rock,It was not. on the rock.,1.867,0.3333333333333333,0.3103448275862069,6,2,0,0,0.6091,0.3262,0.203,640.0
l2arctic_BWC_arctic_a0058,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,I came for information more out of curiosity than anything else,I came for information more out of. curiosity. than anything. else.,5.862,0.0,0.0,11,0,0,0,1.9372,0.3305,0.1937,640.0
l2arctic_BWC_arctic_a0059,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,His immaculate appearance was gone,his immaculate appearance. was gone,2.819,0.0,0.0,5,0,0,0,0.7986,0.2833,0.1597,640.0
l2arctic_BWC_arctic_a0060,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Anyway no one saw her like that,"Anyway, no no one saw her like this.",2.37,0.2857142857142857,0.16129032258064516,7,1,0,1,0.6473,0.2731,0.1618,640.0
l2arctic_BWC_arctic_a0062,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The men stared into each other's face,the men start into each other. face.,2.857,0.2857142857142857,0.10810810810810811,7,2,0,0,1.1512,0.4029,0.2302,640.0
l2arctic_BWC_arctic_a0063,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Yes it was a man who asked a stranger,"Yes, you - it was a man - who asked us stranger.",3.275,0.2222222222222222,0.16216216216216217,9,1,0,1,0.9546,0.2915,0.1591,640.0
l2arctic_BWC_arctic_a0064,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The fourth and fifth days passed without any developments,the fourth and 15th. days past. with any derailment.,4.308,0.4444444444444444,0.2631578947368421,9,4,0,0,1.1182,0.2596,0.1597,640.0
l2arctic_BWC_arctic_a0065,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,They closed now until his fingers were like cords of steel,Stay Clothes. now. until next time. finger - were lit cord of steel.,5.06,0.6363636363636364,0.3103448275862069,11,6,0,1,1.2515,0.2474,0.1564,640.0
l2arctic_BWC_arctic_a0067,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,Surely I will excuse you she cried,Surely I will ex - you she - cried.,3.221,0.14285714285714285,0.11764705882352941,7,1,0,0,0.9335,0.2898,0.1556,640.0
l2arctic_BWC_arctic_a0071,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,What was the object of your little sensation,What was that? object? of your little sense -,3.275,0.25,0.1590909090909091,8,2,0,0,0.9173,0.2801,0.1529,640.0
l2arctic_BWC_arctic_a0073,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The promoter's eyes were heavy with little puffy bags under them,the p - eyes. will have with little puff. back. entered. them.,6.224,0.5454545454545454,0.328125,11,6,0,0,1.9234,0.309,0.1923,640.0
l2arctic_BWC_arctic_a0075,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,There has been a change she interrupted him,Dear Hazb - a change. she interrupted. him.,3.816,0.375,0.20930232558139536,8,2,1,0,2.1016,0.5507,0.3503,640.0
l2arctic_BWC_arctic_a0076,l2arctic,BWC,Mandarin,,stream_640ms,streaming,640.0,2000.0,The gray eyes faltered the flush deepened,agree. as well. the flu. deep,3.57,0.8571428571428571,0.5365853658536586,7,5,1,0,1.0878,0.3047,0.1813,640.0
l2arctic_EBVS_arctic_a0003,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,For the twentieth time that evening the two men shook hands,for the 20. time. that even the two men shook hands.,4.716,0.18181818181818182,0.2033898305084746,11,2,0,0,1.2559,0.2663,0.157,640.0
l2arctic_EBVS_arctic_a0005,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,Will we ever forget it,Will we ever - forget it?,1.302,0.0,0.0,5,0,0,0,0.4517,0.347,0.1505,640.0
l2arctic_EBVS_arctic_a0006,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,God bless 'em I hope I'll go on seeing them forever,God bless you. I hope I'll go on sims forever.,4.601,0.2727272727272727,0.24,11,2,1,0,1.2943,0.2813,0.1618,640.0
l2arctic_EBVS_arctic_a0007,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,And you always want to see it in the superlative degree,and you. always want to see. it. in this video. light degree.,4.937,0.2727272727272727,0.21818181818181817,11,2,0,1,1.2817,0.2596,0.1602,640.0
l2arctic_EBVS_arctic_a0008,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,Gad your letter came just in time,Gut. your leather? come de - in time.,3.53,0.5714285714285714,0.2727272727272727,7,4,0,0,0.945,0.2677,0.1575,640.0
l2arctic_EBVS_arctic_a0010,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,I'm playing a single hand in what looks like a losing game,I'm playing. a single hand. in looks like this. a look. game.,3.769,0.25,0.2413793103448276,12,1,1,1,0.9871,0.2619,0.1645,640.0
l2arctic_EBVS_arctic_a0011,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,If I ever needed a fighter in my life I need one now,if I ever need a fight. in my life. I needed one now.,4.446,0.23076923076923078,0.11538461538461539,13,3,0,0,1.1182,0.2515,0.1597,640.0
l2arctic_EBVS_arctic_a0013,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,He was a head shorter than his companion of almost delicate physique,He was a - hit short than... com - of almost delicate physics.,5.648,0.4166666666666667,0.2647058823529412,12,4,1,0,1.4013,0.2481,0.1557,640.0
l2arctic_EBVS_arctic_a0018,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,There was a change now,There was a chan - now.,1.16,0.2,0.09090909090909091,5,1,0,0,0.307,0.2647,0.1535,640.0
l2arctic_EBVS_arctic_a0019,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,I followed the line of the proposed railroad looking for chances,I follow the line of the proposed railroad looking for chance.,5.173,0.18181818181818182,0.046875,11,2,0,0,2.8944,0.5596,0.3216,640.0
l2arctic_EBVS_arctic_a0020,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,Clubs and balls and cities grew to be only memories,clubs and boards. and cities. grow to be only memories.,3.081,0.2,0.0784313725490196,10,2,0,0,0.9205,0.2988,0.1841,640.0
l2arctic_EBVS_arctic_a0021,l2arctic,EBVS,Spanish,,stream_640ms,streaming,640.0,2000.0,It fairly clubbed me into recognizing it,It's fairly club with me. into recognize - it.,2.407,0.5714285714285714,0.25,7,3,0,1,0.641,0.2663,0.1602,640.0
